#CONTIGS	SOURCE_GENOME	LENGTH	COVERAGE	ANNOT	GUT_GENOME000866	GUT_GENOME016058	GUT_GENOME025370	GUT_GENOME033606	GUT_GENOME036663	GUT_GENOME046547	GUT_GENOME047285	GUT_GENOME082911	GUT_GENOME099474	GUT_GENOME122658	GUT_GENOME123622	GUT_GENOME124217	GUT_GENOME125986	GUT_GENOME152745	GUT_GENOME154792	GUT_GENOME156087	GUT_GENOME189823	GUT_GENOME227639	GUT_GENOME231089	GUT_GENOME249529	GUT_GENOME252784	GUT_GENOME278258	KIJ_genome_14221	KIJ_genome_23957	KIJ_genome_4392
GUT_GENOME082911_31	GUT_GENOME082911	3641	80.0	shared_but_short	O	O	O	X	X	O	O	O	O	X	O	O	O	O	X	O	O	O	X	O	O	O	O	O	O
GUT_GENOME082911_310	GUT_GENOME082911	1761	40.0	not_shared	X	X	O	O	X	O	X	O	O	X	O	X	X	O	X	O	X	X	O	X	O	X	X	X	X
GUT_GENOME082911_311	GUT_GENOME082911	14759	8.0	not_shared	X	X	X	X	X	X	X	O	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	O	X
GUT_GENOME082911_312	GUT_GENOME082911	4823	20.0	not_shared	O	X	X	X	X	X	O	O	X	X	X	X	X	X	X	X	X	X	X	O	X	X	X	X	O
GUT_GENOME082911_313	GUT_GENOME082911	5476	92.0	core	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O
GUT_GENOME082911_314	GUT_GENOME082911	9100	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_316	GUT_GENOME082911	5550	44.0	not_shared	O	X	X	X	X	X	X	O	O	O	O	X	O	O	O	X	X	O	X	O	X	X	X	O	X
GUT_GENOME082911_317	GUT_GENOME082911	3968	64.0	not_shared	O	X	X	O	O	X	O	O	O	O	O	O	O	X	X	X	X	O	X	O	O	X	O	O	O
GUT_GENOME082911_318	GUT_GENOME082911	1329	68.0	not_shared	O	X	X	O	O	O	O	O	O	X	O	O	X	X	O	O	X	O	O	O	X	X	O	O	O
GUT_GENOME082911_32	GUT_GENOME082911	3570	84.0	shared_but_short	O	X	O	X	O	O	O	O	O	O	O	O	X	O	O	O	X	O	O	O	O	O	O	O	O
GUT_GENOME082911_320	GUT_GENOME082911	10200	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_321	GUT_GENOME082911	8527	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME082911_322	GUT_GENOME082911	10897	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_323	GUT_GENOME082911	22868	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_324	GUT_GENOME082911	1235	72.0	not_shared	O	X	O	X	O	X	O	O	O	O	O	O	O	O	O	X	X	O	X	O	O	X	O	O	O
GUT_GENOME082911_325	GUT_GENOME082911	10497	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME082911_326	GUT_GENOME082911	12338	8.0	not_shared	X	X	X	X	X	X	X	O	X	X	X	X	X	O	X	X	X	X	X	X	X	X	X	X	X
GUT_GENOME082911_327	GUT_GENOME082911	1148	56.00000000000001	not_shared	O	X	X	O	O	X	O	O	X	O	O	O	O	X	O	X	X	X	O	O	X	X	O	X	O
GUT_GENOME082911_328	GUT_GENOME082911	5930	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O
GUT_GENOME082911_329	GUT_GENOME082911	17809	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_33	GUT_GENOME082911	5599	84.0	core	O	X	X	X	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O
GUT_GENOME082911_330	GUT_GENOME082911	3174	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_331	GUT_GENOME082911	6215	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_332	GUT_GENOME082911	4292	36.0	not_shared	O	X	X	X	O	O	X	O	X	X	X	X	X	O	O	X	X	X	X	X	X	X	O	O	O
GUT_GENOME082911_333	GUT_GENOME082911	3940	60.0	not_shared	O	X	O	X	X	O	O	O	O	O	O	X	O	X	X	O	X	O	X	O	X	X	O	O	O
GUT_GENOME082911_334	GUT_GENOME082911	14065	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_335	GUT_GENOME082911	8704	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_336	GUT_GENOME082911	3004	24.0	not_shared	O	X	X	X	O	X	X	O	O	X	X	X	X	X	X	X	X	X	O	O	X	X	X	X	X
GUT_GENOME082911_337	GUT_GENOME082911	2002	88.0	shared_but_short	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	X	O	O	O
GUT_GENOME082911_338	GUT_GENOME082911	1817	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME082911_34	GUT_GENOME082911	2643	80.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	X	X	O	O	X	O	X	O	O	O	O	O	O
GUT_GENOME082911_35	GUT_GENOME082911	4597	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_36	GUT_GENOME082911	10693	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_37	GUT_GENOME082911	1195	52.0	not_shared	O	O	O	O	X	O	O	O	X	O	X	X	X	O	X	X	O	O	X	X	X	X	X	O	O
GUT_GENOME082911_38	GUT_GENOME082911	3653	24.0	not_shared	X	X	X	X	X	X	X	O	X	O	X	X	X	O	X	X	X	O	O	X	X	X	X	O	X
GUT_GENOME082911_39	GUT_GENOME082911	2227	88.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME082911_4	GUT_GENOME082911	1497	16.0	not_shared	X	X	X	X	X	X	X	O	X	X	X	X	X	X	X	O	X	O	X	X	X	X	X	O	X
GUT_GENOME082911_40	GUT_GENOME082911	17586	8.0	not_shared	X	X	X	X	X	X	X	O	O	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
GUT_GENOME082911_41	GUT_GENOME082911	3618	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_42	GUT_GENOME082911	5894	80.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	X	O	O	X	X	O	O	O
GUT_GENOME082911_43	GUT_GENOME082911	1500	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_44	GUT_GENOME082911	2203	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME082911_45	GUT_GENOME082911	9739	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_46	GUT_GENOME082911	8105	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_47	GUT_GENOME082911	7968	52.0	not_shared	O	X	O	X	O	O	O	O	O	O	X	O	X	O	X	X	X	O	O	O	X	X	X	X	X
GUT_GENOME082911_48	GUT_GENOME082911	59892	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_49	GUT_GENOME082911	1529	12.0	not_shared	X	X	X	X	X	X	X	O	X	X	X	X	X	O	X	X	X	X	X	X	X	X	X	O	X
GUT_GENOME082911_5	GUT_GENOME082911	26890	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_50	GUT_GENOME082911	2222	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_51	GUT_GENOME082911	63094	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_52	GUT_GENOME082911	10685	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_53	GUT_GENOME082911	2164	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME082911_54	GUT_GENOME082911	1195	92.0	shared_but_short	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME082911_57	GUT_GENOME082911	13762	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_58	GUT_GENOME082911	9826	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_59	GUT_GENOME082911	3893	4.0	not_shared	X	X	X	X	X	X	X	O	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
GUT_GENOME082911_6	GUT_GENOME082911	2483	76.0	not_shared	O	X	O	X	O	O	O	O	O	O	O	O	O	O	O	X	X	O	X	O	O	X	O	O	O
GUT_GENOME082911_60	GUT_GENOME082911	2298	60.0	not_shared	O	X	X	O	O	X	O	O	X	O	O	O	O	X	X	X	X	O	X	O	O	X	O	O	O
GUT_GENOME082911_62	GUT_GENOME082911	5584	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_63	GUT_GENOME082911	6557	4.0	not_shared	X	X	X	X	X	X	X	O	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
GUT_GENOME082911_64	GUT_GENOME082911	14526	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_65	GUT_GENOME082911	7148	56.00000000000001	not_shared	O	X	X	O	O	X	O	O	X	O	O	X	X	O	O	X	X	O	X	O	O	X	O	X	O
GUT_GENOME082911_66	GUT_GENOME082911	2934	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_67	GUT_GENOME082911	4209	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME082911_68	GUT_GENOME082911	4793	64.0	not_shared	O	X	O	O	O	O	X	O	O	X	O	O	X	X	O	O	X	O	O	X	O	X	O	X	O
GUT_GENOME082911_7	GUT_GENOME082911	15002	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME082911_71	GUT_GENOME082911	9234	84.0	core	O	X	O	X	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME082911_72	GUT_GENOME082911	8127	4.0	not_shared	X	X	X	X	X	X	X	O	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
GUT_GENOME082911_73	GUT_GENOME082911	1148	76.0	not_shared	O	O	O	O	X	O	O	O	O	X	X	O	O	O	X	X	O	O	O	O	O	X	O	O	O
GUT_GENOME082911_74	GUT_GENOME082911	4864	68.0	not_shared	O	X	X	O	X	O	X	O	X	O	X	O	O	O	O	O	X	O	O	O	X	O	O	O	O
GUT_GENOME082911_75	GUT_GENOME082911	8027	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_76	GUT_GENOME082911	8151	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME082911_77	GUT_GENOME082911	9223	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X
GUT_GENOME082911_78	GUT_GENOME082911	14040	64.0	not_shared	O	X	O	O	O	X	O	O	O	O	O	O	X	O	O	O	X	X	O	O	O	X	X	X	X
GUT_GENOME082911_79	GUT_GENOME082911	3034	52.0	not_shared	O	X	X	X	O	O	X	O	X	O	O	O	X	O	X	O	X	O	X	X	O	X	O	X	O
GUT_GENOME082911_8	GUT_GENOME082911	3534	12.0	not_shared	X	X	X	X	X	X	X	O	X	X	X	X	X	X	X	X	X	O	X	X	X	X	X	O	X
GUT_GENOME082911_80	GUT_GENOME082911	7293	80.0	core	O	X	O	X	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	X	X	O	O	O
GUT_GENOME082911_81	GUT_GENOME082911	1980	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_82	GUT_GENOME082911	3549	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME082911_83	GUT_GENOME082911	7011	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_84	GUT_GENOME082911	4125	4.0	not_shared	X	X	X	X	X	X	X	O	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
GUT_GENOME082911_85	GUT_GENOME082911	6229	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME082911_86	GUT_GENOME082911	4089	24.0	not_shared	X	X	X	X	O	X	X	O	X	X	X	X	X	X	X	X	X	O	O	X	O	X	X	O	X
GUT_GENOME082911_87	GUT_GENOME082911	1778	76.0	not_shared	O	X	O	X	O	O	O	O	X	O	O	X	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME082911_88	GUT_GENOME082911	1072	44.0	not_shared	X	X	O	O	O	O	X	O	O	X	O	X	X	O	O	O	X	X	X	X	O	X	X	X	X
GUT_GENOME082911_89	GUT_GENOME082911	14442	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_9	GUT_GENOME082911	1338	68.0	not_shared	O	X	X	O	X	O	X	O	O	O	X	O	X	O	O	O	X	O	O	O	X	O	O	O	O
GUT_GENOME082911_90	GUT_GENOME082911	10635	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_91	GUT_GENOME082911	3555	28.000000000000004	not_shared	O	X	X	X	O	X	X	O	O	X	X	X	O	X	X	X	X	X	O	O	X	X	X	X	X
GUT_GENOME082911_92	GUT_GENOME082911	5782	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_93	GUT_GENOME082911	2724	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_94	GUT_GENOME082911	9156	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_95	GUT_GENOME082911	6261	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_96	GUT_GENOME082911	2326	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME082911_97	GUT_GENOME082911	3881	24.0	not_shared	O	X	X	X	O	X	X	O	O	O	X	X	X	X	X	X	X	X	O	X	X	X	X	X	X
GUT_GENOME082911_98	GUT_GENOME082911	12094	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O
GUT_GENOME082911_99	GUT_GENOME082911	16544	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_1	GUT_GENOME099474	208102	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_10	GUT_GENOME099474	49495	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME099474_100	GUT_GENOME099474	4524	56.00000000000001	not_shared	X	X	O	O	O	O	O	X	O	X	O	O	O	X	X	O	X	X	O	X	O	X	O	X	O
GUT_GENOME099474_101	GUT_GENOME099474	4465	24.0	not_shared	O	X	X	X	O	X	X	O	O	O	X	X	X	X	X	X	X	X	O	X	X	X	X	X	X
GUT_GENOME099474_102	GUT_GENOME099474	4391	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_103	GUT_GENOME099474	4279	56.00000000000001	not_shared	O	X	O	X	O	X	O	X	O	O	O	O	O	O	X	X	X	O	O	O	O	X	X	X	X
GUT_GENOME099474_104	GUT_GENOME099474	4221	24.0	not_shared	X	X	O	O	X	X	X	X	O	X	X	X	X	X	X	O	X	X	X	X	O	X	X	O	X
GUT_GENOME099474_105	GUT_GENOME099474	4196	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_106	GUT_GENOME099474	4123	16.0	not_shared	X	X	O	X	X	X	X	O	O	X	X	X	X	X	X	X	X	X	X	X	O	X	X	X	X
GUT_GENOME099474_107	GUT_GENOME099474	4029	80.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	X	O	X	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME099474_108	GUT_GENOME099474	3789	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_109	GUT_GENOME099474	3769	96.0	shared_but_short	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_11	GUT_GENOME099474	47255	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_110	GUT_GENOME099474	3755	84.0	shared_but_short	O	O	O	O	O	X	O	O	O	X	O	X	O	O	O	O	O	O	X	O	O	O	O	O	O
GUT_GENOME099474_111	GUT_GENOME099474	3744	76.0	not_shared	O	X	O	O	O	O	O	O	O	O	O	X	X	X	O	O	X	O	X	O	O	O	O	O	O
GUT_GENOME099474_113	GUT_GENOME099474	3423	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_115	GUT_GENOME099474	3037	80.0	shared_but_short	O	X	X	O	O	O	O	O	O	O	X	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME099474_116	GUT_GENOME099474	2860	60.0	not_shared	O	X	X	X	O	O	O	X	O	O	O	O	O	X	O	X	X	O	O	O	X	X	O	X	O
GUT_GENOME099474_117	GUT_GENOME099474	2729	64.0	not_shared	X	X	X	O	O	O	X	O	O	O	O	O	O	X	O	X	X	O	O	X	O	X	O	O	O
GUT_GENOME099474_118	GUT_GENOME099474	2668	76.0	not_shared	O	O	O	X	X	O	O	O	O	O	X	O	O	O	X	X	O	O	O	O	O	X	O	O	O
GUT_GENOME099474_119	GUT_GENOME099474	2601	72.0	not_shared	O	X	X	O	X	O	X	O	O	O	X	O	O	O	O	O	X	O	O	O	X	O	O	O	O
GUT_GENOME099474_12	GUT_GENOME099474	42812	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_120	GUT_GENOME099474	2471	44.0	not_shared	O	X	X	O	X	X	O	X	O	X	O	X	X	X	O	O	X	X	X	O	O	X	O	X	O
GUT_GENOME099474_121	GUT_GENOME099474	2302	92.0	shared_but_short	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O
GUT_GENOME099474_122	GUT_GENOME099474	2298	88.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME099474_123	GUT_GENOME099474	2139	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_124	GUT_GENOME099474	2107	68.0	not_shared	O	X	X	O	O	O	O	X	O	O	X	O	O	O	O	O	X	O	X	O	X	X	O	O	O
GUT_GENOME099474_125	GUT_GENOME099474	2040	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_126	GUT_GENOME099474	2018	84.0	shared_but_short	O	X	O	X	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME099474_127	GUT_GENOME099474	1828	92.0	shared_but_short	O	O	O	O	O	O	O	X	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_128	GUT_GENOME099474	1774	40.0	not_shared	X	X	O	O	X	O	X	O	O	X	O	X	X	O	X	O	X	X	O	X	O	X	X	X	X
GUT_GENOME099474_13	GUT_GENOME099474	40583	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_14	GUT_GENOME099474	36661	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME099474_15	GUT_GENOME099474	36391	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_16	GUT_GENOME099474	35805	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_17	GUT_GENOME099474	34679	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_18	GUT_GENOME099474	34433	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_19	GUT_GENOME099474	31541	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_2	GUT_GENOME099474	82214	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_20	GUT_GENOME099474	27689	96.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_21	GUT_GENOME099474	26481	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_22	GUT_GENOME099474	26132	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_23	GUT_GENOME099474	25974	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_24	GUT_GENOME099474	25441	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_25	GUT_GENOME099474	25135	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_26	GUT_GENOME099474	24918	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_27	GUT_GENOME099474	24217	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_28	GUT_GENOME099474	23041	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O
GUT_GENOME099474_29	GUT_GENOME099474	22625	88.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME099474_3	GUT_GENOME099474	73054	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_30	GUT_GENOME099474	22243	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_31	GUT_GENOME099474	21998	84.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	X	O	O	O	X	O	O	O
GUT_GENOME099474_32	GUT_GENOME099474	21106	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_33	GUT_GENOME099474	21009	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_34	GUT_GENOME099474	19717	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_35	GUT_GENOME099474	18846	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_36	GUT_GENOME099474	18696	32.0	not_shared	X	X	O	X	X	O	X	O	O	X	O	X	X	O	X	O	X	X	O	X	X	X	X	X	X
GUT_GENOME099474_37	GUT_GENOME099474	18427	92.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	X
GUT_GENOME099474_38	GUT_GENOME099474	18196	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_39	GUT_GENOME099474	16363	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_4	GUT_GENOME099474	69220	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME099474_40	GUT_GENOME099474	16182	84.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	X	X	O	O	O
GUT_GENOME099474_41	GUT_GENOME099474	15912	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
